crime,year,rate
breakenter,2015,127.4486694
breakenter,2016,111.5760117
breakenter,2017,87.30413818
breakenter,2018,108.9374084
breakenter,2019,125.8992844
breakenter,2020,183.7329102
breakenter,2021,157.4944916
breakenter,2022,236.9986115
breakenter,2023,217.7003784
homicide,2014,14.35063362
homicide,2015,4.720321178
homicide,2016,4.649000645
homicide,2017,18.37981987
homicide,2018,0
homicide,2019,0
homicide,2020,8.962581635
homicide,2021,0
homicide,2022,0
robbery,2014,76.53671265
robbery,2015,47.20320892
robbery,2016,74.38401031
robbery,2017,41.35459137
robbery,2018,18.15623474
robbery,2019,58.45323563
robbery,2020,22.40645218
robbery,2021,62.9977951
robbery,2022,84.9617691
robbery,2023,53.31437683
shooting,2014,4.78354454
shooting,2015,4.720321178
shooting,2016,4.649000645
shooting,2017,9.189909935
shooting,2018,13.61717606
shooting,2019,35.97122192
shooting,2020,40.33161545
shooting,2021,13.49952793
shooting,2022,13.41501617
shooting,2023,17.77145958
theftfrommv,2014,124.3721619
theftfrommv,2015,80.24545288
theftfrommv,2016,139.4700165
theftfrommv,2017,114.8738708
theftfrommv,2018,136.1717529
theftfrommv,2019,121.4028778
theftfrommv,2020,116.5135574
theftfrommv,2021,152.9946442
theftfrommv,2022,271.0147503
theftfrommv,2023,146.6145325
theftover,2014,43.05190277
theftover,2015,28.32192612
theftover,2016,51.13900375
theftover,2017,41.35459137
theftover,2018,18.15623474
theftover,2019,22.4820137
theftover,2020,17.92516327
theftover,2022,44.71672058
theftover,2023,35.54291916
assault,2014,955.8321533
assault,2015,845.899231
assault,2016,665.5137939
assault,2017,684.6118164
assault,2018,680.5853882
assault,2019,725.3728027
assault,2020,577.3028564
assault,2021,583.8452759
assault,2022,813.8300781
assault,2023,668.3081055
autotheft,2014,115.5401535
autotheft,2015,63.04838943
autotheft,2016,36.68186188
autotheft,2017,51.86452866
autotheft,2018,97.22648621
autotheft,2019,142.0310364
autotheft,2020,101.2812042
autotheft,2021,218.3073578
autotheft,2022,202.1938019
autotheft,2023,306.5172729
biketheft,2014,47.26642609
biketheft,2015,57.7943573
biketheft,2016,31.44159698
biketheft,2017,46.6780777
biketheft,2018,46.05465317
biketheft,2019,25.36268616
biketheft,2020,30.38436127
biketheft,2021,35.53840637
biketheft,2022,35.17411185
biketheft,2023,40.19898605
breakenter,2014,278.3467407
breakenter,2015,157.6209717
breakenter,2016,178.1690521
breakenter,2017,202.2716675
breakenter,2018,133.0467682
breakenter,2019,284.0620728
breakenter,2020,126.6015091
breakenter,2021,192.9227753
breakenter,2022,237.577713
breakenter,2023,221.0944214
homicide,2014,5.251824856
homicide,2015,0
homicide,2016,0
homicide,2017,5.186452866
homicide,2018,0
homicide,2019,0
homicide,2020,0
homicide,2021,5.076915264
homicide,2022,0
homicide,2023,5.024873257
robbery,2014,152.3029327
robbery,2015,68.30242157
robbery,2016,146.7274475
robbery,2017,93.3561554
robbery,2018,35.8202858
robbery,2019,60.87044907
robbery,2020,96.21714783
robbery,2021,60.92298508
robbery,2022,40.43875885
robbery,2023,15.07461929
shooting,2014,26.25912476
shooting,2015,15.76209736
shooting,2016,5.240266323
shooting,2017,10.37290573
shooting,2018,25.58591843
shooting,2019,20.29014969
shooting,2020,5.064060211
shooting,2021,10.15383053
shooting,2022,15.16453552
theftfrommv,2014,325.6131592
theftfrommv,2015,462.3548584
theftfrommv,2016,440.182373
theftfrommv,2017,160.7800446
theftfrommv,2018,399.1403198
theftfrommv,2019,253.6268616
theftfrommv,2020,394.9967041
theftfrommv,2021,329.9994812
theftfrommv,2022,211.0446711
theftfrommv,2023,190.9451752
theftover,2014,57.77007675
theftover,2015,31.52419472
theftover,2016,31.44159698
theftover,2017,10.37290573
theftover,2018,30.7031002
theftover,2019,35.50775909
theftover,2020,50.64060211
theftover,2021,10.15383053
theftover,2022,45.49360657
theftover,2023,30.14923859
assault,2014,423.2659607
assault,2015,407.4768677
assault,2016,447.3587341
assault,2017,426.3900757
assault,2018,412.3263855
assault,2019,442.0230408
assault,2020,427.6445007
assault,2021,469.3055115
assault,2022,435.4531555
assault,2023,469.6690369
autotheft,2014,95.57618713
autotheft,2015,77.61464691
autotheft,2016,61.28202057
autotheft,2017,86.43041992
autotheft,2018,86.80555725
autotheft,2019,118.2154617
autotheft,2020,103.2245407
autotheft,2021,156.4351807
autotheft,2022,140.6150818
autotheft,2023,294.0918274
biketheft,2014,27.30748177
biketheft,2015,12.93577385
biketheft,2016,6.128201962
biketheft,2017,17.28608513
biketheft,2018,5.425347328
biketheft,2019,30.83881569
biketheft,2020,58.98545074
biketheft,2021,90.06873322
biketheft,2022,30.72601176
biketheft,2023,35.11544037
breakenter,2014,259.4210815
breakenter,2015,168.1650543
breakenter,2016,73.53842163
breakenter,2017,161.336792
breakenter,2018,119.3576355
breakenter,2019,200.452301
breakenter,2020,162.2099915
breakenter,2021,113.7710342
breakenter,2022,163.2949219
breakenter,2023,109.7357559
homicide,2014,0
homicide,2015,6.467886925
homicide,2016,0
homicide,2017,5.762028217
homicide,2018,5.425347328
homicide,2019,0
homicide,2020,0
homicide,2021,0
homicide,2022,0
homicide,2023,4.389430046
robbery,2014,47.78809357
robbery,2015,38.80732346
robbery,2016,36.76921082
robbery,2017,69.14434052
robbery,2018,54.25347137
robbery,2019,35.97861862
robbery,2020,29.49272537
robbery,2021,37.92367935
robbery,2022,54.43164444
robbery,2023,57.06259155
shooting,2014,0
shooting,2015,25.8715477
shooting,2016,0
shooting,2017,5.762028217
shooting,2018,10.85069466
shooting,2019,20.55920982
shooting,2020,14.74636269
shooting,2021,0
shooting,2022,9.071940422
theftfrommv,2014,395.9584961
theftfrommv,2015,239.3118134
theftfrommv,2016,269.6408997
theftfrommv,2017,132.5266418
theftfrommv,2018,130.2083282
theftfrommv,2019,431.7434082
theftfrommv,2020,196.6181641
theftfrommv,2021,474.04599
theftfrommv,2022,364.3227109
theftfrommv,2023,390.6593018
theftover,2014,27.30748177
theftover,2015,19.40366173
theftover,2016,6.128201962
theftover,2017,51.85825348
theftover,2018,27.12673569
theftover,2019,66.81743622
theftover,2020,29.49272537
theftover,2021,28.44275856
theftover,2022,45.35970306
theftover,2023,43.89430237
assault,2014,404.3060913
assault,2015,500.874176
assault,2016,356.3922119
assault,2017,266.5126953
assault,2018,267.1492615
assault,2019,293.8583679
assault,2020,288.3268738
assault,2021,288.6765747
assault,2022,477.9733887
assault,2023,533.3852539
autotheft,2014,121.7789459
autotheft,2015,66.15319061
autotheft,2016,63.96783447
autotheft,2017,93.27944183
autotheft,2018,38.77973175
autotheft,2019,159.5231171
autotheft,2020,119.449707
autotheft,2021,170.7664185
autotheft,2022,242.9698029
autotheft,2023,373.7590027
biketheft,2014,38.96926117
biketheft,2015,51.97750854
biketheft,2016,114.2282715
biketheft,2017,53.30253601
biketheft,2018,64.63288879
biketheft,2019,37.78178787
biketheft,2020,189.4719543
biketheft,2021,44.7245369
biketheft,2022,27.25326066
biketheft,2023,66.18649292
breakenter,2014,228.9444275
breakenter,2015,160.6577454
breakenter,2016,150.7813263
breakenter,2017,177.6751251
breakenter,2018,215.4429474
breakenter,2019,155.3251343
breakenter,2020,123.5686646
breakenter,2021,117.910141
breakenter,2022,119.4933472
breakenter,2023,256.9593201
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,4.308858871
homicide,2019,0
homicide,2020,4.118955612
homicide,2021,0
homicide,2022,0
robbery,2014,14.61347389
robbery,2015,23.62614059
robbery,2016,50.26044083
robbery,2017,39.97690201
robbery,2018,25.85315323
robbery,2019,62.96965027
robbery,2020,74.1411972
robbery,2021,16.26346779
robbery,2022,39.83111572
robbery,2023,35.03990555
shooting,2014,0
shooting,2015,4.725227833
shooting,2016,0
shooting,2017,0
shooting,2018,4.308858871
shooting,2019,4.197976589
shooting,2020,4.118955612
shooting,2021,12.19760132
shooting,2022,19.91555786
shooting,2023,7.786645889
theftfrommv,2014,414.0484314
theftfrommv,2015,108.6802444
theftfrommv,2016,191.9035034
theftfrommv,2017,133.2563477
theftfrommv,2018,129.2657776
theftfrommv,2019,218.2947845
theftfrommv,2020,243.0183716
theftfrommv,2021,182.9640198
theftfrommv,2022,264.7459607
theftfrommv,2023,447.7321472
theftover,2014,38.96926117
theftover,2015,42.52705383
theftover,2016,22.84565544
theftover,2017,31.09314537
theftover,2018,30.16201401
theftover,2019,50.37571716
theftover,2020,49.42746353
theftover,2021,36.59280396
theftover,2022,23.8986702
theftover,2023,70.0798111
assault,2014,466.8878174
assault,2015,470.7631226
assault,2016,585.8887939
assault,2017,497.7264404
assault,2018,518.6346436
assault,2019,504.8105469
assault,2020,354.1703491
assault,2021,501.1496887
assault,2022,473.1861267
assault,2023,501.7879944
autotheft,2014,92.14891052
autotheft,2015,49.5540123
autotheft,2016,49.86287689
autotheft,2017,67.59247589
autotheft,2018,84.42890167
autotheft,2019,166.2905273
autotheft,2020,230.2107239
autotheft,2021,253.5227814
autotheft,2022,344.6664429
autotheft,2023,432.5758362
biketheft,2014,55.2893486
biketheft,2015,49.5540123
biketheft,2016,56.09573746
biketheft,2017,55.30293655
biketheft,2018,36.183815
biketheft,2019,41.57263184
biketheft,2020,5.902839184
biketheft,2021,47.16703033
biketheft,2022,51.9091014
biketheft,2023,46.14142227
breakenter,2014,221.1573944
breakenter,2015,309.7125854
breakenter,2016,261.7800903
breakenter,2017,344.1071777
breakenter,2018,385.9606934
breakenter,2019,314.7642212
breakenter,2020,224.3078918
breakenter,2021,159.1887207
breakenter,2022,221.9885559
breakenter,2023,207.6363983
homicide,2014,0
homicide,2015,6.194251537
homicide,2016,6.232859612
homicide,2017,0
homicide,2018,6.030635834
homicide,2019,0
homicide,2020,0
homicide,2021,0
homicide,2022,0
homicide,2023,5.767677784
robbery,2014,49.14608765
robbery,2015,49.5540123
robbery,2016,62.32859802
robbery,2017,116.7506485
robbery,2018,42.21445084
robbery,2019,59.38947678
robbery,2020,88.54258728
robbery,2021,53.06290817
robbery,2022,52.57623672
robbery,2023,115.3535614
shooting,2014,0
shooting,2015,0
shooting,2016,12.46571922
shooting,2017,0
shooting,2018,6.030635834
shooting,2019,0
shooting,2020,5.902839184
shooting,2021,5.895878792
shooting,2022,23.36721611
shooting,2023,5.767677784
theftfrommv,2014,135.1517334
theftfrommv,2015,204.4103088
theftfrommv,2016,162.0543518
theftfrommv,2017,239.6460571
theftfrommv,2018,205.0416107
theftfrommv,2019,344.4589539
theftfrommv,2020,271.5306091
theftfrommv,2021,194.5639954
theftfrommv,2022,265.3131849
theftfrommv,2023,248.0101471
theftover,2014,6.143260956
theftover,2015,37.16551208
theftover,2016,31.16429901
theftover,2017,55.30293655
theftover,2018,24.12254333
theftover,2019,53.45052719
theftover,2020,59.02839279
theftover,2021,47.16703033
theftover,2022,52.57623672
theftover,2023,86.51516724
assault,2014,264.8305054
assault,2015,328.4448547
assault,2016,284.812561
assault,2017,236.0645752
assault,2018,322.9682922
assault,2019,349.0012512
assault,2020,244.4263458
assault,2021,200.4603119
assault,2022,295.7267456
assault,2023,439.8504639
autotheft,2014,121.0653763
autotheft,2015,53.46776581
autotheft,2016,138.5574646
autotheft,2017,159.9147186
autotheft,2018,52.57623672
autotheft,2019,155.9367371
autotheft,2020,118.5097427
autotheft,2021,200.4603119
autotheft,2022,103.504364
autotheft,2023,249.2485962
biketheft,2014,15.13317204
biketheft,2015,22.91475677
biketheft,2016,7.697636604
biketheft,2017,15.22997284
biketheft,2018,7.510890961
biketheft,2019,14.85111713
biketheft,2020,22.22057533
biketheft,2021,7.42445612
biketheft,2022,0
biketheft,2023,21.99252319
breakenter,2014,166.4648895
breakenter,2015,259.700592
breakenter,2016,254.0220184
breakenter,2017,296.9844666
breakenter,2018,217.8158264
breakenter,2019,155.9367371
breakenter,2020,244.4263458
breakenter,2021,74.24456024
breakenter,2022,73.9316864
breakenter,2023,197.9327087
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,7.425558567
homicide,2020,0
homicide,2021,0
homicide,2022,0
robbery,2014,52.9661026
robbery,2015,7.638252258
robbery,2017,30.45994568
robbery,2018,45.06534576
robbery,2019,44.55335236
robbery,2020,14.81371784
robbery,2021,14.84891224
robbery,2022,14.78633785
robbery,2023,51.31588745
shooting,2014,0
shooting,2015,0
shooting,2016,7.697636604
shooting,2017,0
shooting,2018,22.53267288
shooting,2019,22.27667618
shooting,2020,7.406858921
shooting,2021,0
shooting,2022,0
theftfrommv,2014,174.0314789
theftfrommv,2015,106.9355316
theftfrommv,2016,115.4645538
theftfrommv,2017,45.68991852
theftfrommv,2018,217.8158264
theftfrommv,2019,163.3622894
theftfrommv,2020,244.4263458
theftfrommv,2021,200.4603119
theftfrommv,2022,139.2859761
theftfrommv,2023,241.9177551
theftover,2014,30.26634407
theftover,2015,7.638252258
theftover,2016,7.697636604
theftover,2017,22.84495926
theftover,2018,15.02178192
theftover,2019,14.85111713
theftover,2020,14.81371784
theftover,2021,14.84891224
theftover,2022,29.5726757
theftover,2023,7.330841064
assault,2014,365.9085693
assault,2015,330.6350403
assault,2016,230.335144
assault,2017,296.6681824
assault,2018,394.76651
assault,2019,380.4195862
assault,2020,279.6264343
assault,2021,247.4690704
assault,2022,229.3963013
assault,2023,376.1894226
autotheft,2014,61.92298889
autotheft,2015,57.00604248
autotheft,2016,126.6843262
autotheft,2017,102.6928329
autotheft,2018,140.9880371
autotheft,2019,151.0489502
autotheft,2020,128.6281586
autotheft,2021,224.9718781
autotheft,2022,89.52050781
autotheft,2023,403.8504028
biketheft,2014,22.51745033
biketheft,2015,22.80241776
biketheft,2016,17.27513504
biketheft,2017,39.93610382
biketheft,2018,45.11617279
biketheft,2019,50.34965134
biketheft,2020,0
biketheft,2021,22.49718857
biketheft,2022,0
biketheft,2023,11.06439495
breakenter,2014,197.0276947
breakenter,2015,273.6289978
breakenter,2016,195.7848663
breakenter,2017,176.8598785
breakenter,2018,236.8599091
breakenter,2019,195.8041992
breakenter,2020,100.6655121
breakenter,2021,112.485939
breakenter,2022,173.4459839
breakenter,2023,221.2879028
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,5.594405651
homicide,2020,0
homicide,2021,5.624297142
homicide,2022,0
robbery,2014,95.69916534
robbery,2015,39.90422821
robbery,2016,86.37567902
robbery,2017,154.0392456
robbery,2018,95.87187195
robbery,2019,95.10489655
robbery,2020,78.2953949
robbery,2021,50.61867142
robbery,2022,179.0410156
robbery,2023,71.91856384
shooting,2014,5.629362583
shooting,2015,0
shooting,2016,0
shooting,2017,5.70515728
shooting,2018,5.639521599
shooting,2019,11.1888113
shooting,2020,0
shooting,2021,5.624297142
shooting,2022,5.595031738
shooting,2023,5.532197475
theftfrommv,2014,151.9927979
theftfrommv,2015,262.2277832
theftfrommv,2016,120.9259491
theftfrommv,2017,114.1031494
theftfrommv,2018,208.6623077
theftfrommv,2019,257.3426514
theftfrommv,2020,167.7758484
theftfrommv,2021,314.9606323
theftfrommv,2022,243.4166851
theftfrommv,2023,232.3522949
theftover,2014,33.77617645
theftover,2015,28.50302124
theftover,2016,11.51675701
theftover,2017,22.82062912
theftover,2018,45.11617279
theftover,2019,33.56643295
theftover,2020,44.74022675
theftover,2021,22.49718857
theftover,2022,27.97515869
theftover,2023,44.2575798
assault,2014,355.010498
assault,2015,379.8900757
assault,2016,314.7953796
assault,2017,166.9316406
assault,2018,233.6994629
assault,2019,275.9466553
assault,2020,281.5829468
assault,2021,205.2451477
assault,2022,323.2110596
assault,2023,325.8535156
autotheft,2014,72.61578369
autotheft,2015,145.4898224
autotheft,2016,137.2185059
autotheft,2017,127.1860123
autotheft,2018,194.7495575
autotheft,2019,114.9777679
autotheft,2020,213.089798
autotheft,2021,235.6518402
autotheft,2022,511.1244812
autotheft,2023,355.4765625
biketheft,2014,40.34210205
biketheft,2015,16.16553497
biketheft,2016,24.21502876
biketheft,2017,31.79650307
biketheft,2018,70.10984039
biketheft,2019,38.32592392
biketheft,2020,60.88280106
biketheft,2021,0
biketheft,2022,88.86914019
biketheft,2023,14.81152344
breakenter,2014,145.2315674
breakenter,2015,226.3174896
breakenter,2016,209.8635864
breakenter,2017,182.829895
breakenter,2018,179.1695862
breakenter,2019,199.2947998
breakenter,2020,327.2450562
breakenter,2021,129.2284241
breakenter,2022,315.694519
breakenter,2023,148.1152344
homicide,2014,8.06842041
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,0
homicide,2021,0
homicide,2022,22.54960823
robbery,2014,64.54736328
robbery,2015,48.49660492
robbery,2016,80.71676636
robbery,2017,47.69475174
robbery,2018,62.31985855
robbery,2019,38.32592392
robbery,2020,91.32420349
robbery,2021,15.20334435
robbery,2022,52.61575317
robbery,2023,59.24609375
shooting,2014,8.06842041
shooting,2015,0
shooting,2016,0
shooting,2017,0
shooting,2018,0
shooting,2019,7.665184498
shooting,2020,0
shooting,2021,0
shooting,2022,7.516536236
theftfrommv,2014,298.5315552
theftfrommv,2015,363.7245483
theftfrommv,2016,363.2254333
theftfrommv,2017,135.1351318
theftfrommv,2018,155.7996368
theftfrommv,2019,413.9199829
theftfrommv,2020,357.6864624
theftfrommv,2021,357.278595
theftfrommv,2022,229.5786122
theftfrommv,2023,118.4921875
theftover,2014,56.47894287
theftover,2015,24.24830246
theftover,2016,80.71676636
theftover,2017,55.64387894
theftover,2018,54.52987289
theftover,2019,53.65629196
theftover,2020,38.05175018
theftover,2021,30.40668869
theftover,2022,60.13228989
theftover,2023,59.24609375
assault,2014,623.2956543
assault,2015,649.7915039
assault,2016,577.3671875
assault,2017,612.4564209
assault,2018,524.0897217
assault,2019,531.435791
assault,2020,622.6096191
assault,2021,838.8521118
assault,2022,783.0172119
assault,2023,827.5148926
autotheft,2014,87.6509552
autotheft,2015,145.475708
autotheft,2016,125.0962296
autotheft,2017,131.9136963
autotheft,2018,101.1401215
autotheft,2019,99.08124542
autotheft,2020,213.466156
autotheft,2021,362.0309143
autotheft,2022,287.1063232
autotheft,2023,318.9380188
biketheft,2014,116.8679428
biketheft,2015,96.9838028
biketheft,2016,96.22786713
biketheft,2017,160.1809082
biketheft,2018,321.8094788
biketheft,2019,99.08124542
biketheft,2020,71.15538788
biketheft,2021,97.13024139
biketheft,2022,258.5983967
biketheft,2023,137.9191437
breakenter,2014,233.7358856
breakenter,2015,320.0465393
breakenter,2016,269.4380188
breakenter,2017,254.4049683
breakenter,2018,358.5877075
breakenter,2019,261.2142029
breakenter,2020,302.4104004
breakenter,2021,132.4503326
breakenter,2022,287.1063232
breakenter,2023,232.7385559
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,0
homicide,2021,8.830021858
homicide,2022,0
robbery,2014,136.345932
robbery,2015,135.7773285
robbery,2016,57.73672104
robbery,2017,131.9136963
robbery,2018,91.9455719
robbery,2019,270.2215881
robbery,2020,142.3107758
robbery,2021,8.830021858
robbery,2022,60.90134048
robbery,2023,60.33962631
shooting,2014,0
shooting,2015,0
shooting,2016,0
shooting,2017,28.26721954
shooting,2018,0
shooting,2019,0
shooting,2020,0
shooting,2021,26.49006653
shooting,2022,0
theftfrommv,2014,438.2547607
theftfrommv,2015,504.3157654
theftfrommv,2016,182.8329468
theftfrommv,2017,395.7410583
theftfrommv,2018,147.112915
theftfrommv,2019,396.3249817
theftfrommv,2020,373.5657654
theftfrommv,2021,344.3708496
theftfrommv,2022,258.5983967
theftfrommv,2023,163.7789917
theftover,2014,19.4779892
theftover,2015,38.79352188
theftover,2017,28.26721954
theftover,2018,27.58366966
theftover,2019,9.007386208
theftover,2020,35.57769394
theftover,2021,26.49006653
theftover,2022,43.50095749
theftover,2023,17.23989296
assault,2014,748.9984131
assault,2015,892.0065918
assault,2016,840.8408203
assault,2017,857.6766357
assault,2018,879.3969727
assault,2019,895.6708984
assault,2020,720.3179321
assault,2021,962.6555786
assault,2022,1346.884766
assault,2023,1376.485107
autotheft,2014,78.38356018
autotheft,2015,112.5833588
autotheft,2016,85.80008698
autotheft,2017,101.9021759
autotheft,2018,100.5025101
autotheft,2019,190.7447357
autotheft,2020,173.8698425
autotheft,2021,124.4813309
autotheft,2022,347.0500793
autotheft,2023,311.3478088
biketheft,2014,60.96498871
biketheft,2015,103.9230957
biketheft,2016,51.48005295
biketheft,2017,76.42662811
biketheft,2018,293.1323242
biketheft,2019,74.63924408
biketheft,2020,132.4722595
biketheft,2021,74.688797
biketheft,2022,172.0606309
biketheft,2023,73.74027252
breakenter,2014,209.0228119
breakenter,2015,363.730835
breakenter,2016,360.3603516
breakenter,2017,220.7880402
breakenter,2018,175.8793945
breakenter,2019,207.3312378
breakenter,2020,339.4601746
breakenter,2021,149.377594
breakenter,2022,198.3143311
breakenter,2023,311.3478088
homicide,2014,0
homicide,2015,0
homicide,2016,8.580008507
homicide,2017,0
homicide,2018,16.75041962
homicide,2019,0
homicide,2020,0
homicide,2021,0
homicide,2022,0
robbery,2014,165.4763947
robbery,2015,181.8654175
robbery,2016,163.0201569
robbery,2017,195.3125
robbery,2018,167.5041809
robbery,2019,140.9852448
robbery,2020,91.07468414
robbery,2021,116.1825714
robbery,2022,132.209549
robbery,2023,131.093811
shooting,2014,8.709283829
shooting,2015,8.660258293
shooting,2016,8.580008507
shooting,2017,25.47554398
shooting,2018,8.375209808
shooting,2019,16.58649826
shooting,2020,33.11806488
shooting,2021,24.89626503
shooting,2022,0
shooting,2023,8.19336319
theftfrommv,2014,174.1856842
theftfrommv,2015,372.3910828
theftfrommv,2016,274.5602722
theftfrommv,2017,178.3288116
theftfrommv,2018,309.8827515
theftfrommv,2019,348.3164673
theftfrommv,2020,331.1806641
theftfrommv,2021,199.1701202
theftfrommv,2022,393.281442
theftfrommv,2023,294.9610901
theftover,2014,17.41856766
theftover,2015,43.3012886
theftover,2016,42.90004349
theftover,2017,8.491847992
theftover,2018,8.375209808
theftover,2019,16.58649826
theftover,2020,41.39758301
theftover,2021,41.49377441
theftover,2022,57.84167862
theftover,2023,40.96681595
assault,2014,371.09375
assault,2015,285.7366638
assault,2016,316.3938904
assault,2017,406.1109924
assault,2018,335.8009644
assault,2019,344.0843811
assault,2020,411.5381775
assault,2021,310.8179932
assault,2022,392.3936157
assault,2023,512.571106
autotheft,2014,152.34375
autotheft,2015,125.254425
autotheft,2016,54.68536377
autotheft,2017,135.3703308
autotheft,2018,129.7412872
autotheft,2019,136.1212921
autotheft,2020,185.0034027
autotheft,2021,265.332428
autotheft,2022,531.9951782
autotheft,2023,553.7264404
biketheft,2014,39.0625
biketheft,2015,78.28401184
biketheft,2016,46.87316895
biketheft,2017,30.94179153
biketheft,2018,45.79103851
biketheft,2019,41.59262085
biketheft,2020,49.08253479
biketheft,2021,18.95231628
biketheft,2022,37.41394792
biketheft,2023,26.18976402
breakenter,2014,273.4375
breakenter,2015,176.1390381
breakenter,2016,191.3987732
breakenter,2017,193.3861847
breakenter,2018,148.8208771
breakenter,2019,241.9934235
breakenter,2020,132.1452789
breakenter,2021,113.7138977
breakenter,2022,166.0126801
breakenter,2023,377.8808594
homicide,2014,0
homicide,2015,0
homicide,2016,0
homicide,2017,0
homicide,2018,0
homicide,2019,0
homicide,2020,0
homicide,2021,3.790463209
homicide,2022,0
homicide,2023,7.482789516
robbery,2014,89.84375
robbery,2015,58.7130127
robbery,2016,62.49755859
robbery,2017,100.5608215
robbery,2018,103.0298386
robbery,2019,90.74753571
robbery,2020,75.51158905
robbery,2021,72.01879883
robbery,2022,26.41110802
robbery,2023,67.34510803
shooting,2014,11.71875
shooting,2015,7.828401566
shooting,2016,0
shooting,2017,0
shooting,2018,3.815920115
shooting,2019,7.562294483
shooting,2020,0
shooting,2021,0
shooting,2022,0
shooting,2023,3.741394758
theftfrommv,2014,371.09375
theftfrommv,2015,238.7662506
theftfrommv,2016,203.1170654
theftfrommv,2017,224.3279877
theftfrommv,2018,301.4576721
theftfrommv,2019,276.0237427
theftfrommv,2020,370.0068054
theftfrommv,2021,223.6373291
theftfrommv,2022,400.3292427
theftfrommv,2023,258.15625
theftover,2014,31.25
theftover,2015,31.31360626
theftover,2016,15.62438965
theftover,2017,23.2063427
theftover,2018,30.52736092
theftover,2019,15.12458897
theftover,2020,18.87789726
theftover,2021,26.53324318
theftover,2022,33.95713806
theftover,2023,41.1553421
assault,2014,244.8631897
assault,2015,351.9624634
assault,2016,287.8157959
assault,2017,209.709549
assault,2018,319.0285034
assault,2019,293.7303772
assault,2020,110.4306793
assault,2021,300.5409851
assault,2022,208.1474915
assault,2023,633.713562
autotheft,2014,191.6320648
autotheft,2015,170.648468
autotheft,2016,95.93859863
autotheft,2017,220.1950226
autotheft,2018,102.9124222
autotheft,2019,293.7303772
autotheft,2020,170.6655884
autotheft,2021,360.6491699
autotheft,2022,674.0014038
autotheft,2023,857.9506836
biketheft,2014,127.7547073
biketheft,2015,170.648468
biketheft,2016,149.2378235
biketheft,2017,83.88381958
biketheft,2018,72.03869629
biketheft,2019,70.9004364
biketheft,2020,120.4698334
biketheft,2021,60.10819626
biketheft,2022,58.49663644
biketheft,2023,87.74495697
breakenter,2014,255.5094147
breakenter,2015,245.3071747
breakenter,2016,287.8157959
breakenter,2017,325.0498047
breakenter,2018,185.2423553
breakenter,2019,253.2158356
breakenter,2020,210.8222046
breakenter,2021,90.16229248
breakenter,2022,128.8532104
breakenter,2023,536.2191772
robbery,2014,95.81603241
robbery,2015,181.3139954
robbery,2016,106.5984421
robbery,2017,157.2821655
robbery,2018,164.6598816
robbery,2019,131.6722412
robbery,2020,40.1566124
robbery,2021,140.2524567
robbery,2022,79.29428101
robbery,2023,77.99551392
shooting,2014,0
shooting,2015,0
shooting,2016,0
shooting,2017,10.48547745
shooting,2018,0
shooting,2019,0
shooting,2020,0
shooting,2021,0
shooting,2022,0
theftfrommv,2014,255.5094147
theftfrommv,2015,362.6279907
theftfrommv,2016,202.5370483
theftfrommv,2017,293.5933838
theftfrommv,2018,277.8635254
theftfrommv,2019,232.9585724
theftfrommv,2020,140.5481415
theftfrommv,2021,170.3065491
theftfrommv,2022,194.9887881
theftfrommv,2023,126.7427139
theftover,2014,31.93867683
theftover,2015,31.99658775
theftover,2016,21.3196888
theftover,2017,62.91286469
theftover,2018,41.1649704
theftover,2019,40.514534
theftover,2020,30.11745834
theftover,2021,30.05409813
theftover,2022,39.6471405
theftover,2023,58.49663544
assault,2014,390.049408
assault,2015,505.6998291
assault,2016,388.9734497
assault,2017,441.6666565
assault,2018,368.8524475
assault,2019,420.5758667
assault,2020,506.7975159
assault,2021,385.6660767
assault,2022,414.540802
assault,2023,519.1536255
autotheft,2014,95.34541321
autotheft,2015,119.9965744
autotheft,2016,126.8391647
autotheft,2017,75
autotheft,2018,73.77049255
autotheft,2019,97.05596924
autotheft,2020,80.44405365
autotheft,2021,136.5900726
autotheft,2022,247.1300964
autotheft,2023,487.6897583
biketheft,2014,86.67764282
biketheft,2015,17.14236641
biketheft,2016,8.455944061
biketheft,2017,16.66666603
biketheft,2018,16.39344215
biketheft,2019,24.26399231
biketheft,2020,16.08880997
biketheft,2021,32.13883972
biketheft,2022,31.4638559
biketheft,2023,23.59789276
breakenter,2014,225.3618774
breakenter,2015,214.2795868
breakenter,2016,118.3832245
breakenter,2017,66.66666412
breakenter,2018,131.1475372
breakenter,2019,64.70397949
breakenter,2020,112.6216736
breakenter,2021,96.41651917
breakenter,2022,167.4107208
breakenter,2023,94.39157104
homicide,2014,8.667764664
homicide,2015,0
homicide,2016,8.455944061
homicide,2017,0
homicide,2018,0
homicide,2019,16.17599487
homicide,2020,8.044404984
homicide,2021,0
homicide,2022,0
robbery,2014,130.0164642
